Bridge Rank,edge_u,edge_v,u_lon,u_lat,v_lon,v_lat,strike_frequency,Gauge,Total trips,Intact trips,Rerouted trips,Blocked trips,Reroute rate,Blocked rate,Avg detour (mi),Avg delay (min)
209,"(-1.3035867, 53.3502529)","(-1.3032631, 53.3502276)",-1.3035867,53.3502529,-1.3032631,53.3502276,6,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
210,"(-2.9511754, 53.4861759)","(-2.9510774, 53.4863211)",-2.9511754,53.4861759,-2.9510774,53.4863211,6,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
210,"(-2.9511754, 53.4861759)","(-2.9510774, 53.4863211)",-2.9511754,53.4861759,-2.9510774,53.4863211,6,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
211,"(-0.7336029, 52.3959509)","(-0.7332969, 52.395568)",-0.7336029,52.3959509,-0.7332969,52.395568,6,GAUGE 6,5211,5135,76,0,0.014584532719247745,0.0,6.784841446886663,22.06578947368421
211,"(-0.7336029, 52.3959509)","(-0.7332969, 52.395568)",-0.7336029,52.3959509,-0.7332969,52.395568,6,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
212,"(-1.5135571, 52.5560833)","(-1.5137985, 52.5561938)",-1.5135571,52.5560833,-1.5137985,52.5561938,6,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
212,"(-1.5135571, 52.5560833)","(-1.5137985, 52.5561938)",-1.5135571,52.5560833,-1.5137985,52.5561938,6,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
213,"(-0.5829021, 52.616926)","(-0.5826362, 52.6169436)",-0.5829021,52.616926,-0.5826362,52.6169436,6,GAUGE 6,5211,4965,246,0,0.04720782959124928,0.0,0.05499787767041133,3.8048780487804876
213,"(-0.5829021, 52.616926)","(-0.5826362, 52.6169436)",-0.5829021,52.616926,-0.5826362,52.6169436,6,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
214,"(-0.7220723, 51.088073)","(-0.7217327, 51.0881618)",-0.7220723,51.088073,-0.7217327,51.0881618,6,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,0.32864301575367705,0.0
214,"(-0.7220723, 51.088073)","(-0.7217327, 51.0881618)",-0.7220723,51.088073,-0.7217327,51.0881618,6,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
215,"(-0.8728579, 51.1795303)","(-0.8725655, 51.1796303)",-0.8728579,51.1795303,-0.8725655,51.1796303,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
215,"(-0.8728579, 51.1795303)","(-0.8725655, 51.1796303)",-0.8728579,51.1795303,-0.8725655,51.1796303,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
216,"(-0.1153694, 50.9780958)","(-0.1153251, 50.9782068)",-0.1153694,50.9780958,-0.1153251,50.9782068,5,GAUGE 6,5211,5191,20,0,0.0038380349261178275,0.0,0.24798662795108745,2.4
216,"(-0.1153694, 50.9780958)","(-0.1153251, 50.9782068)",-0.1153694,50.9780958,-0.1153251,50.9782068,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
217,"(-1.0146842, 53.4353271)","(-1.0146907, 53.4350754)",-1.0146842,53.4353271,-1.0146907,53.4350754,5,GAUGE 6,5211,5196,15,0,0.0028785261945883708,0.0,0.012820774119319367,3.0
217,"(-1.0146842, 53.4353271)","(-1.0146907, 53.4350754)",-1.0146842,53.4353271,-1.0146907,53.4350754,5,GAUGE 10,864,848,16,0,0.018518518518518517,0.0,0.012885096583524103,3.0
218,"(-1.0061638, 51.4011138)","(-1.0062021, 51.4009463)",-1.0061638,51.4011138,-1.0062021,51.4009463,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
218,"(-1.0061638, 51.4011138)","(-1.0062021, 51.4009463)",-1.0061638,51.4011138,-1.0062021,51.4009463,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
219,"(-1.6926405, 53.671341)","(-1.692416, 53.6713097)",-1.6926405,53.671341,-1.692416,53.6713097,5,GAUGE 6,5211,5190,21,0,0.004029936672423719,0.0,9.715503928343086,43.95238095238095
219,"(-1.6926405, 53.671341)","(-1.692416, 53.6713097)",-1.6926405,53.671341,-1.692416,53.6713097,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
220,"(-2.1919189, 53.4424208)","(-2.1919819, 53.4425597)",-2.1919189,53.4424208,-2.1919819,53.4425597,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
220,"(-2.1919189, 53.4424208)","(-2.1919819, 53.4425597)",-2.1919189,53.4424208,-2.1919819,53.4425597,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
221,"(-1.5813672, 54.9556487)","(-1.5811161, 54.9555915)",-1.5813672,54.9556487,-1.5811161,54.9555915,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
221,"(-1.5813672, 54.9556487)","(-1.5811161, 54.9555915)",-1.5813672,54.9556487,-1.5811161,54.9555915,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
222,"(-1.5849859, 53.7916115)","(-1.5855091, 53.7917708)",-1.5849859,53.7916115,-1.5855091,53.7917708,5,GAUGE 6,5211,5200,11,0,0.002110919209364805,0.0,0.8188044417731494,6.0
222,"(-1.5849859, 53.7916115)","(-1.5855091, 53.7917708)",-1.5849859,53.7916115,-1.5855091,53.7917708,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
223,"(-2.9186025, 53.1796133)","(-2.9184956, 53.179774)",-2.9186025,53.1796133,-2.9184956,53.179774,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
223,"(-2.9186025, 53.1796133)","(-2.9184956, 53.179774)",-2.9186025,53.1796133,-2.9184956,53.179774,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
224,"(-1.08334, 52.9626226)","(-1.0370339, 52.9853247)",-1.08334,52.9626226,-1.0370339,52.9853247,5,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,0.0,2.0
224,"(-1.08334, 52.9626226)","(-1.0370339, 52.9853247)",-1.08334,52.9626226,-1.0370339,52.9853247,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
225,"(-0.5418698, 51.3247192)","(-0.5420858, 51.3246333)",-0.5418698,51.3247192,-0.5420858,51.3246333,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
225,"(-0.5418698, 51.3247192)","(-0.5420858, 51.3246333)",-0.5418698,51.3247192,-0.5420858,51.3246333,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
226,"(-1.0859258, 52.6761892)","(-1.0860152, 52.6760381)",-1.0859258,52.6761892,-1.0860152,52.6760381,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
226,"(-1.0859258, 52.6761892)","(-1.0860152, 52.6760381)",-1.0859258,52.6761892,-1.0860152,52.6760381,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
227,"(-1.3305218, 54.8290854)","(-1.3304681, 54.8289227)",-1.3305218,54.8290854,-1.3304681,54.8289227,5,GAUGE 6,5211,5148,63,0,0.012089810017271158,0.0,0.018302026350384824,5.0
227,"(-1.3305218, 54.8290854)","(-1.3304681, 54.8289227)",-1.3305218,54.8290854,-1.3304681,54.8289227,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
228,"(-1.0024166, 53.1983965)","(-0.9711313, 53.202807)",-1.0024166,53.1983965,-0.9711313,53.202807,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
228,"(-1.0024166, 53.1983965)","(-0.9711313, 53.202807)",-1.0024166,53.1983965,-0.9711313,53.202807,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
229,"(-0.9438023, 51.0052802)","(-0.9436293, 51.005384)",-0.9438023,51.0052802,-0.9436293,51.005384,5,GAUGE 6,5211,5209,2,0,0.00038380349261178274,0.0,0.0503274300082559,16.5
229,"(-0.9438023, 51.0052802)","(-0.9436293, 51.005384)",-0.9438023,51.0052802,-0.9436293,51.005384,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
230,"(-0.9450991, 54.4672209)","(-0.9455028, 54.4671812)",-0.9450991,54.4672209,-0.9455028,54.4671812,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
230,"(-0.9450991, 54.4672209)","(-0.9455028, 54.4671812)",-0.9450991,54.4672209,-0.9455028,54.4671812,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
231,"(-3.221275, 56.3449376)","(-3.211506, 56.3400491)",-3.221275,56.3449376,-3.211506,56.3400491,5,GAUGE 6,5211,5206,5,0,0.0009595087315294569,0.0,14.196970450057966,4.0
231,"(-3.221275, 56.3449376)","(-3.211506, 56.3400491)",-3.221275,56.3449376,-3.211506,56.3400491,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
232,"(-1.8723292, 53.2200179)","(-1.8727335, 53.2202101)",-1.8723292,53.2200179,-1.8727335,53.2202101,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
232,"(-1.8723292, 53.2200179)","(-1.8727335, 53.2202101)",-1.8723292,53.2200179,-1.8727335,53.2202101,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
233,"(-4.4604696, 55.4479936)","(-4.4605264, 55.4481818)",-4.4604696,55.4479936,-4.4605264,55.4481818,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
233,"(-4.4604696, 55.4479936)","(-4.4605264, 55.4481818)",-4.4604696,55.4479936,-4.4605264,55.4481818,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
234,"(-2.6423341, 53.5882701)","(-2.6464906, 53.5966239)",-2.6423341,53.5882701,-2.6464906,53.5966239,5,GAUGE 6,5211,5204,7,0,0.0013433122241412398,0.0,0.10577937062548111,1.0
234,"(-2.6423341, 53.5882701)","(-2.6464906, 53.5966239)",-2.6423341,53.5882701,-2.6464906,53.5966239,5,GAUGE 10,864,859,5,0,0.005787037037037037,0.0,0.1057793706254742,1.0
235,"(-2.4726224, 53.2670945)","(-2.4723203, 53.2671373)",-2.4726224,53.2670945,-2.4723203,53.2671373,5,GAUGE 6,5211,5203,8,0,0.001535213970447131,0.0,38.76507644256394,136.75
235,"(-2.4726224, 53.2670945)","(-2.4723203, 53.2671373)",-2.4726224,53.2670945,-2.4723203,53.2671373,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
236,"(-2.1417585, 53.3015863)","(-2.1418387, 53.3014252)",-2.1417585,53.3015863,-2.1418387,53.3014252,5,GAUGE 6,5211,5209,2,0,0.00038380349261178274,0.0,0.27475173563192357,0.0
236,"(-2.1417585, 53.3015863)","(-2.1418387, 53.3014252)",-2.1417585,53.3015863,-2.1418387,53.3014252,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
237,"(-2.4265648, 52.0453445)","(-2.426381, 52.0453222)",-2.4265648,52.0453445,-2.426381,52.0453222,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
237,"(-2.4265648, 52.0453445)","(-2.426381, 52.0453222)",-2.4265648,52.0453445,-2.426381,52.0453222,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
238,"(-2.3695269, 54.4555141)","(-2.3692804, 54.4553275)",-2.3695269,54.4555141,-2.3692804,54.4553275,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
238,"(-2.3695269, 54.4555141)","(-2.3692804, 54.4553275)",-2.3695269,54.4555141,-2.3692804,54.4553275,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
239,"(-2.6422371, 53.5878612)","(-2.6423856, 53.5882612)",-2.6422371,53.5878612,-2.6423856,53.5882612,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
239,"(-2.6422371, 53.5878612)","(-2.6423856, 53.5882612)",-2.6422371,53.5878612,-2.6423856,53.5882612,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
240,"(-0.8390248, 51.4035521)","(-0.8391562, 51.4038365)",-0.8390248,51.4035521,-0.8391562,51.4038365,5,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,0.45066362819915184,3.0
240,"(-0.8390248, 51.4035521)","(-0.8391562, 51.4038365)",-0.8390248,51.4035521,-0.8391562,51.4038365,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
241,"(-0.1011965, 51.452408)","(-0.1013904, 51.4525991)",-0.1011965,51.452408,-0.1013904,51.4525991,5,GAUGE 6,5211,5209,2,0,0.00038380349261178274,0.0,0.3320703622398513,0.0
241,"(-0.1011965, 51.452408)","(-0.1013904, 51.4525991)",-0.1011965,51.452408,-0.1013904,51.4525991,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
242,"(-3.5770282, 51.5096905)","(-3.5836689, 51.5155708)",-3.5770282,51.5096905,-3.5836689,51.5155708,5,GAUGE 6,5211,5186,25,0,0.004797543657647284,0.0,18.519831049862905,93.6
242,"(-3.5770282, 51.5096905)","(-3.5836689, 51.5155708)",-3.5770282,51.5096905,-3.5836689,51.5155708,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
243,"(-3.6051892, 55.8437536)","(-3.6054, 55.8436989)",-3.6051892,55.8437536,-3.6054,55.8436989,5,GAUGE 6,5211,5200,11,0,0.002110919209364805,0.0,10.598779850170896,47.63636363636363
243,"(-3.6051892, 55.8437536)","(-3.6054, 55.8436989)",-3.6051892,55.8437536,-3.6054,55.8436989,5,GAUGE 10,864,852,12,0,0.013888888888888888,0.0,8.543377265260615,33.666666666666664
244,"(-1.5969255, 52.2868521)","(-1.5972425, 52.2868462)",-1.5969255,52.2868521,-1.5972425,52.2868462,5,GAUGE 6,5211,5188,23,0,0.004413740165035502,0.0,0.0048004280713095804,6.6521739130434785
244,"(-1.5969255, 52.2868521)","(-1.5972425, 52.2868462)",-1.5969255,52.2868521,-1.5972425,52.2868462,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
245,"(-3.6332906, 56.3164905)","(-3.675273, 56.2948169)",-3.6332906,56.3164905,-3.675273,56.2948169,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
245,"(-3.6332906, 56.3164905)","(-3.675273, 56.2948169)",-3.6332906,56.3164905,-3.675273,56.2948169,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
246,"(-3.5967732, 55.0688268)","(-3.597028, 55.0688493)",-3.5967732,55.0688268,-3.597028,55.0688493,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
246,"(-3.5967732, 55.0688268)","(-3.597028, 55.0688493)",-3.5967732,55.0688268,-3.597028,55.0688493,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
247,"(-2.7253315, 53.4649392)","(-2.7254561, 53.4648711)",-2.7253315,53.4649392,-2.7254561,53.4648711,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
247,"(-2.7253315, 53.4649392)","(-2.7254561, 53.4648711)",-2.7253315,53.4649392,-2.7254561,53.4648711,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
248,"(-0.3903665, 51.3767362)","(-0.3899369, 51.3768059)",-0.3903665,51.3767362,-0.3899369,51.3768059,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
248,"(-0.3903665, 51.3767362)","(-0.3899369, 51.3768059)",-0.3903665,51.3767362,-0.3899369,51.3768059,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
249,"(0.300728, 51.0780955)","(0.300841, 51.0779788)",0.300728,51.0780955,0.300841,51.0779788,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
249,"(0.300728, 51.0780955)","(0.300841, 51.0779788)",0.300728,51.0780955,0.300841,51.0779788,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
250,"(-2.1338428, 52.989431)","(-2.136584, 52.9898634)",-2.1338428,52.989431,-2.136584,52.9898634,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
250,"(-2.1338428, 52.989431)","(-2.136584, 52.9898634)",-2.1338428,52.989431,-2.136584,52.9898634,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
251,"(0.6159429, 51.3645837)","(0.6162632, 51.3644726)",0.6159429,51.3645837,0.6162632,51.3644726,5,GAUGE 6,5211,5208,3,0,0.0005757052389176742,0.0,20.378608677409897,93.66666666666667
251,"(0.6159429, 51.3645837)","(0.6162632, 51.3644726)",0.6159429,51.3645837,0.6162632,51.3644726,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
252,"(-2.0191663, 53.954288)","(-2.0201527, 53.9544672)",-2.0191663,53.954288,-2.0201527,53.9544672,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
252,"(-2.0191663, 53.954288)","(-2.0201527, 53.9544672)",-2.0191663,53.954288,-2.0201527,53.9544672,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
253,"(0.701103, 51.5826344)","(0.7014023, 51.5823585)",0.701103,51.5826344,0.7014023,51.5823585,5,GAUGE 6,5211,5210,0,1,0.0,0.00019190174630589137,0.0,0.0
253,"(0.701103, 51.5826344)","(0.7014023, 51.5823585)",0.701103,51.5826344,0.7014023,51.5823585,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
254,"(0.6818707, 51.2420446)","(0.6811783, 51.2422619)",0.6818707,51.2420446,0.6811783,51.2422619,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
254,"(0.6818707, 51.2420446)","(0.6811783, 51.2422619)",0.6818707,51.2420446,0.6811783,51.2422619,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
255,"(0.6600542, 51.6034312)","(0.6603204, 51.6033773)",0.6600542,51.6034312,0.6603204,51.6033773,5,GAUGE 6,5211,5210,0,1,0.0,0.00019190174630589137,0.0,0.0
255,"(0.6600542, 51.6034312)","(0.6603204, 51.6033773)",0.6600542,51.6034312,0.6603204,51.6033773,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
256,"(0.9917516, 51.3443741)","(0.9918567, 51.344421)",0.9917516,51.3443741,0.9918567,51.344421,5,GAUGE 6,5211,5208,3,0,0.0005757052389176742,0.0,0.0,3.0
256,"(0.9917516, 51.3443741)","(0.9918567, 51.344421)",0.9917516,51.3443741,0.9918567,51.344421,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
257,"(-4.261096, 55.8508496)","(-4.2609012, 55.8510013)",-4.261096,55.8508496,-4.2609012,55.8510013,5,GAUGE 6,5211,5208,3,0,0.0005757052389176742,0.0,1.4881148674270481,4.0
257,"(-4.261096, 55.8508496)","(-4.2609012, 55.8510013)",-4.261096,55.8508496,-4.2609012,55.8510013,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
258,"(-1.483274, 53.3540718)","(-1.4834767, 53.3539028)",-1.483274,53.3540718,-1.4834767,53.3539028,5,GAUGE 6,5211,5208,3,0,0.0005757052389176742,0.0,0.0,2.0
258,"(-1.483274, 53.3540718)","(-1.4834767, 53.3539028)",-1.483274,53.3540718,-1.4834767,53.3539028,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
259,"(-0.8089212, 51.7554705)","(-0.808911, 51.7553504)",-0.8089212,51.7554705,-0.808911,51.7553504,5,GAUGE 6,5211,5206,0,5,0.0,0.0009595087315294569,0.0,0.0
259,"(-0.8089212, 51.7554705)","(-0.808911, 51.7553504)",-0.8089212,51.7554705,-0.808911,51.7553504,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
260,"(-1.4856307, 50.9911432)","(-1.4859325, 50.9911584)",-1.4856307,50.9911432,-1.4859325,50.9911584,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
260,"(-1.4856307, 50.9911432)","(-1.4859325, 50.9911584)",-1.4856307,50.9911432,-1.4859325,50.9911584,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
261,"(-1.5020266, 53.7674971)","(-1.5025563, 53.7676126)",-1.5020266,53.7674971,-1.5025563,53.7676126,5,GAUGE 6,5211,5180,31,0,0.005948954135482633,0.0,9.494784849119528,7.67741935483871
261,"(-1.5020266, 53.7674971)","(-1.5025563, 53.7676126)",-1.5020266,53.7674971,-1.5025563,53.7676126,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
262,"(-1.5029209, 54.6491921)","(-1.503007, 54.6489274)",-1.5029209,54.6491921,-1.503007,54.6489274,5,GAUGE 6,5211,5185,26,0,0.004989445403953176,0.0,25.869371905815555,101.15384615384616
262,"(-1.5029209, 54.6491921)","(-1.503007, 54.6489274)",-1.5029209,54.6491921,-1.503007,54.6489274,5,GAUGE 10,864,852,12,0,0.013888888888888888,0.0,26.904132724932435,105.0
263,"(-0.0555638, 51.4038756)","(-0.0552649, 51.4040217)",-0.0555638,51.4038756,-0.0552649,51.4040217,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
263,"(-0.0555638, 51.4038756)","(-0.0552649, 51.4040217)",-0.0555638,51.4038756,-0.0552649,51.4040217,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
264,"(-3.3611316, 51.6078302)","(-3.3609959, 51.6077866)",-3.3611316,51.6078302,-3.3609959,51.6077866,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
264,"(-3.3611316, 51.6078302)","(-3.3609959, 51.6077866)",-3.3611316,51.6078302,-3.3609959,51.6077866,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
265,"(-0.5517418, 51.2474796)","(-0.5522525, 51.2471507)",-0.5517418,51.2474796,-0.5522525,51.2471507,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
265,"(-0.5517418, 51.2474796)","(-0.5522525, 51.2471507)",-0.5517418,51.2474796,-0.5522525,51.2471507,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
266,"(-1.5288088, 53.5865956)","(-1.5286344, 53.5864871)",-1.5288088,53.5865956,-1.5286344,53.5864871,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
266,"(-1.5288088, 53.5865956)","(-1.5286344, 53.5864871)",-1.5288088,53.5865956,-1.5286344,53.5864871,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
267,"(-2.7996221, 54.0366225)","(-2.7995326, 54.0364989)",-2.7996221,54.0366225,-2.7995326,54.0364989,5,GAUGE 6,5211,5206,5,0,0.0009595087315294569,0.0,0.6783721743092898,6.0
267,"(-2.7996221, 54.0366225)","(-2.7995326, 54.0364989)",-2.7996221,54.0366225,-2.7995326,54.0364989,5,GAUGE 10,864,860,4,0,0.004629629629629629,0.0,0.6774642011992018,6.0
268,"(-2.7132844, 56.4992026)","(-2.7131261, 56.4992324)",-2.7132844,56.4992026,-2.7131261,56.4992324,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
268,"(-2.7132844, 56.4992026)","(-2.7131261, 56.4992324)",-2.7132844,56.4992026,-2.7131261,56.4992324,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
269,"(-0.3199319, 51.7380611)","(-0.3199952, 51.7381848)",-0.3199319,51.7380611,-0.3199952,51.7381848,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
269,"(-0.3199319, 51.7380611)","(-0.3199952, 51.7381848)",-0.3199319,51.7380611,-0.3199952,51.7381848,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
270,"(-0.2724902, 51.3332171)","(-0.2721214, 51.3333733)",-0.2724902,51.3332171,-0.2721214,51.3333733,5,GAUGE 6,5211,5209,2,0,0.00038380349261178274,0.0,0.13447720572978028,1.0
270,"(-0.2724902, 51.3332171)","(-0.2721214, 51.3333733)",-0.2724902,51.3332171,-0.2721214,51.3333733,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
271,"(-0.2713539, 51.9768973)","(-0.2713393, 51.9770098)",-0.2713539,51.9768973,-0.2713393,51.9770098,5,GAUGE 6,5211,5173,38,0,0.007292266359623873,0.0,2.3547779866368344e-06,3.0
271,"(-0.2713539, 51.9768973)","(-0.2713393, 51.9770098)",-0.2713539,51.9768973,-0.2713393,51.9770098,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
272,"(-0.6769235, 51.1162639)","(-0.6765185, 51.1163479)",-0.6769235,51.1162639,-0.6765185,51.1163479,5,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,0.32864301575367705,0.0
272,"(-0.6769235, 51.1162639)","(-0.6765185, 51.1163479)",-0.6769235,51.1162639,-0.6765185,51.1163479,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
273,"(-0.564163, 51.3974731)","(-0.5640011, 51.3977281)",-0.564163,51.3974731,-0.5640011,51.3977281,5,GAUGE 6,5211,5171,40,0,0.007676069852235655,0.0,19.708980895391996,104.125
273,"(-0.564163, 51.3974731)","(-0.5640011, 51.3977281)",-0.564163,51.3974731,-0.5640011,51.3977281,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
274,"(-3.856176, 57.2937273)","(-3.8558385, 57.2936762)",-3.856176,57.2937273,-3.8558385,57.2936762,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
274,"(-3.856176, 57.2937273)","(-3.8558385, 57.2936762)",-3.856176,57.2937273,-3.8558385,57.2936762,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
275,"(0.3475286, 51.2972932)","(0.3481203, 51.2972848)",0.3475286,51.2972932,0.3481203,51.2972848,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
275,"(0.3475286, 51.2972932)","(0.3481203, 51.2972848)",0.3475286,51.2972932,0.3481203,51.2972848,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
276,"(-1.7747469, 52.5228419)","(-1.7748633, 52.5229118)",-1.7747469,52.5228419,-1.7748633,52.5229118,5,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
276,"(-1.7747469, 52.5228419)","(-1.7748633, 52.5229118)",-1.7747469,52.5228419,-1.7748633,52.5229118,5,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
277,"(-0.7723848, 53.4166758)","(-0.7725153, 53.4164981)",-0.7723848,53.4166758,-0.7725153,53.4164981,4,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,2.3557726922711275,24.0
277,"(-0.7723848, 53.4166758)","(-0.7725153, 53.4164981)",-0.7723848,53.4166758,-0.7725153,53.4164981,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
278,"(-0.843361, 51.7211288)","(-0.8434567, 51.7210162)",-0.843361,51.7211288,-0.8434567,51.7210162,4,GAUGE 6,5211,5206,0,5,0.0,0.0009595087315294569,0.0,0.0
278,"(-0.843361, 51.7211288)","(-0.8434567, 51.7210162)",-0.843361,51.7211288,-0.8434567,51.7210162,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
279,"(-0.8627877, 51.8330998)","(-0.8626196, 51.8329745)",-0.8627877,51.8330998,-0.8626196,51.8329745,4,GAUGE 6,5211,5211,0,0,0.0,0.0,0.0,0.0
279,"(-0.8627877, 51.8330998)","(-0.8626196, 51.8329745)",-0.8627877,51.8330998,-0.8626196,51.8329745,4,GAUGE 10,864,864,0,0,0.0,0.0,0.0,0.0
280,"(-0.0922274, 51.7994442)","(-0.0922253, 51.7996874)",-0.0922274,51.7994442,-0.0922253,51.7996874,4,GAUGE 6,5211,5210,1,0,0.00019190174630589137,0.0,0.006437385289743247,2.0
